timecard_entry_id,employee_id,work_date,org_path,home_org_path,job_code,clock_in,clock_out,worked_hours,paycode,scheduled_shift_id
T900152,E100297,2025-10-08,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2025-10-08 23:11:00,2025-10-09 06:57:00,7.77,REG,S500161
T900153,E100009,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 07:02:00,2025-10-09 18:59:00,11.95,OT,S500162
T900154,E100029,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 06:52:00,2025-10-09 18:56:00,12.07,OT,S500163
T900155,E100066,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 07:13:00,2025-10-09 19:03:00,11.83,REG,S500164
T900156,E100044,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 07:06:00,2025-10-09 18:56:00,11.83,REG,S500165
T900157,E100064,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 07:11:00,2025-10-09 18:46:00,11.58,REG,S500166
T900158,E100048,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 07:06:00,2025-10-09 19:00:00,11.9,OT,S500167
T900159,E100016,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 07:09:00,2025-10-09 18:52:00,11.72,REG,S500168
T900160,E100027,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 07:06:00,2025-10-09 18:57:00,11.85,REG,S500169
T900161,E100011,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 07:04:00,2025-10-09 19:00:00,11.93,REG,S500170
T900162,E100051,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 07:06:00,2025-10-09 19:11:00,12.08,OT,S500171
T900163,E100001,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 07:03:00,2025-10-09 19:19:00,12.27,OT,S500172
T900164,E100046,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 07:03:00,2025-10-09 19:06:00,12.05,OT,S500173
T900165,E100043,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 07:00:00,2025-10-09 18:51:00,11.85,REG,S500174
T900166,E100049,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 07:04:00,2025-10-09 19:01:00,11.95,REG,S500175
T900167,E100031,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 07:05:00,2025-10-09 19:08:00,12.05,OT,S500176
T900168,E100002,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 07:01:00,2025-10-09 18:38:00,11.62,OT,S500177
T900169,E100068,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 07:06:00,2025-10-09 19:12:00,12.1,OT,S500178
T900170,E100030,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 06:59:00,2025-10-09 19:00:00,12.02,OT,S500179
T900171,E100032,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 07:08:00,2025-10-09 18:55:00,11.78,REG,S500180
T900172,E100038,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 07:06:00,2025-10-09 19:05:00,11.98,CALL,S500181
T900173,E100045,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 07:00:00,2025-10-09 19:06:00,12.1,OT,S500182
T900174,E100034,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 06:58:00,2025-10-09 19:08:00,12.17,OT,S500183
T900175,E100041,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 07:03:00,2025-10-09 19:09:00,12.1,OT,S500184
T900176,E100042,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 07:14:00,2025-10-09 18:56:00,11.7,REG,S500185
T900177,E100012,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 07:03:00,2025-10-09 18:50:00,11.78,OT,S500186
T900178,E100035,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 15:05:00,2025-10-10 03:04:00,11.98,REG,S500188
T900179,E100027,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 15:08:00,2025-10-10 03:00:00,11.87,REG,S500189
T900180,E100060,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 14:57:00,2025-10-10 03:00:00,12.05,OT,S500190
T900181,E100032,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 15:15:00,2025-10-10 02:54:00,11.65,REG,S500191
T900182,E100046,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 14:57:00,2025-10-10 02:53:00,11.93,REG,S500192
T900183,E100001,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 15:19:00,2025-10-10 02:59:00,11.67,REG,S500193
T900184,E100026,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 14:57:00,2025-10-10 03:03:00,12.1,OT,S500194
T900185,E100052,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 15:01:00,2025-10-10 02:57:00,11.93,CALL,S500195
T900186,E100025,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 15:02:00,2025-10-10 02:57:00,11.92,REG,S500196
T900187,E100059,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 15:07:00,2025-10-10 02:56:00,11.82,OT,S500197
T900188,E100049,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 15:00:00,2025-10-10 02:48:00,11.8,OT,S500198
T900189,E100034,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 15:07:00,2025-10-10 02:49:00,11.7,REG,S500199
T900190,E100065,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 15:10:00,2025-10-10 02:55:00,11.75,REG,S500200
T900191,E100028,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 15:03:00,2025-10-10 02:55:00,11.87,OT,S500201
T900192,E100023,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 15:00:00,2025-10-10 03:05:00,12.08,OT,S500202
T900193,E100002,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 14:56:00,2025-10-10 02:59:00,12.05,OT,S500203
T900194,E100000,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 15:10:00,2025-10-10 02:44:00,11.57,REG,S500204
T900195,E100061,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 15:11:00,2025-10-10 03:00:00,11.82,REG,S500205
T900196,E100014,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 14:59:00,2025-10-10 02:45:00,11.77,REG,S500206
T900197,E100050,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 23:00:00,2025-10-10 10:59:00,11.98,REG,S500208
T900198,E100067,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 23:06:00,2025-10-10 11:03:00,11.95,REG,S500209
T900199,E100046,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 23:05:00,2025-10-10 10:58:00,11.88,REG,S500210
T900200,E100022,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 23:08:00,2025-10-10 10:59:00,11.85,REG,S500211
T900201,E100017,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 23:08:00,2025-10-10 11:00:00,11.87,REG,S500212
T900202,E100014,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 23:07:00,2025-10-10 11:00:00,11.88,REG,S500213
T900203,E100066,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-09 23:08:00,2025-10-10 10:51:00,11.72,REG,S500214
T900204,E100005,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 23:11:00,2025-10-10 10:51:00,11.67,REG,S500215
T900205,E100062,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 23:01:00,2025-10-10 11:05:00,12.07,OT,S500216
T900206,E100009,2025-10-09,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-10-09 23:03:00,2025-10-10 11:03:00,12.0,REG,S500217
T900207,E100135,2025-10-09,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-10-09 06:04:00,2025-10-09 13:59:00,7.92,REG,S500219
T900208,E100078,2025-10-09,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-10-09 06:04:00,2025-10-09 13:56:00,7.87,REG,S500220
T900209,E100110,2025-10-09,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-10-09 06:06:00,2025-10-09 14:02:00,7.93,REG,S500221
T900210,E100089,2025-10-09,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-10-09 06:08:00,2025-10-09 14:00:00,7.87,REG,S500222
T900211,E100094,2025-10-09,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-10-09 06:04:00,2025-10-09 14:00:00,7.93,REG,S500223
T900212,E100103,2025-10-09,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-10-09 06:05:00,2025-10-09 13:59:00,7.9,REG,S500224
T900213,E100123,2025-10-09,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-10-09 06:06:00,2025-10-09 14:02:00,7.93,REG,S500225
T900214,E100104,2025-10-09,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-10-09 06:04:00,2025-10-09 13:53:00,7.82,REG,S500226
T900215,E100124,2025-10-09,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-10-09 15:15:00,2025-10-09 22:47:00,7.53,REG,S500228
T900216,E100070,2025-10-09,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-10-09 15:07:00,2025-10-09 23:03:00,7.93,OT,S500229
T900217,E100107,2025-10-09,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-10-09 15:03:00,2025-10-09 22:39:00,7.6,REG,S500230
T900218,E100122,2025-10-09,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-10-09 15:00:00,2025-10-09 22:43:00,7.72,REG,S500231
T900219,E100097,2025-10-09,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-10-09 14:53:00,2025-10-09 22:50:00,7.95,REG,S500232
T900220,E100136,2025-10-09,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-10-09 15:05:00,2025-10-09 23:02:00,7.95,REG,S500233
T900221,E100137,2025-10-09,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-10-09 14:50:00,2025-10-09 22:55:00,8.08,REG,S500234
T900222,E100123,2025-10-09,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-10-09 22:08:00,2025-10-10 06:00:00,7.87,REG,S500235
T900223,E100109,2025-10-09,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-10-09 22:00:00,2025-10-10 05:53:00,7.88,REG,S500236
T900224,E100130,2025-10-09,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-10-09 22:04:00,2025-10-10 06:02:00,7.97,REG,S500237
T900225,E100091,2025-10-09,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-10-09 22:07:00,2025-10-10 05:58:00,7.85,REG,S500238
T900226,E100206,2025-10-09,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,RECR,2025-10-09 07:06:00,2025-10-09 14:50:00,7.73,OT,S500239
T900227,E100174,2025-10-09,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,RECR,2025-10-09 07:00:00,2025-10-09 15:01:00,8.02,REG,S500240
T900228,E100154,2025-10-09,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,HRBP,2025-10-09 07:11:00,2025-10-09 14:48:00,7.62,REG,S500241
T900229,E100200,2025-10-09,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,HRBP,2025-10-09 07:00:00,2025-10-09 15:03:00,8.05,REG,S500242
T900230,E100151,2025-10-09,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,RECR,2025-10-09 06:58:00,2025-10-09 14:38:00,7.67,REG,S500243
T900231,E100201,2025-10-09,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,HRBP,2025-10-09 15:01:00,2025-10-09 23:09:00,8.13,REG,S500244
T900232,E100187,2025-10-09,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,HRBP,2025-10-09 15:06:00,2025-10-09 23:12:00,8.1,REG,S500245
T900233,E100174,2025-10-09,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,RECR,2025-10-09 15:11:00,2025-10-09 23:00:00,7.82,REG,S500246
T900234,E100159,2025-10-09,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,HRBP,2025-10-09 15:05:00,2025-10-09 23:02:00,7.95,REG,S500247
T900235,E100168,2025-10-09,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,HRBP,2025-10-09 23:00:00,2025-10-10 06:47:00,7.78,REG,S500248
T900236,E100164,2025-10-09,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,HRBP,2025-10-09 23:00:00,2025-10-10 06:46:00,7.77,REG,S500249
T900237,E100271,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-10-09 06:07:00,2025-10-09 17:55:00,11.8,REG,S500250
T900238,E100245,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 06:02:00,2025-10-09 18:08:00,12.1,OT,S500251
T900239,E100272,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 06:08:00,2025-10-09 17:58:00,11.83,REG,S500252
T900240,E100269,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 06:04:00,2025-10-09 18:00:00,11.93,REG,S500253
T900241,E100264,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 06:01:00,2025-10-09 17:47:00,11.77,REG,S500254
T900242,E100211,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 06:02:00,2025-10-09 17:39:00,11.62,REG,S500255
T900243,E100255,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-10-09 06:01:00,2025-10-09 18:09:00,12.13,OT,S500256
T900244,E100216,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-10-09 06:04:00,2025-10-09 18:11:00,12.12,OT,S500257
T900245,E100273,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-10-09 06:04:00,2025-10-09 18:17:00,12.22,OT,S500258
T900246,E100258,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 06:08:00,2025-10-09 18:03:00,11.92,REG,S500259
T900247,E100228,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 06:08:00,2025-10-09 17:55:00,11.78,REG,S500260
T900248,E100243,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 06:04:00,2025-10-09 17:58:00,11.9,REG,S500261
T900249,E100263,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 05:58:00,2025-10-09 17:56:00,11.97,OT,S500262
T900250,E100227,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-10-09 06:02:00,2025-10-09 17:47:00,11.75,CALL,S500263
T900251,E100262,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-10-09 06:08:00,2025-10-09 17:46:00,11.63,REG,S500264
T900252,E100250,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-10-09 06:00:00,2025-10-09 18:04:00,12.07,OT,S500265
T900253,E100212,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 06:06:00,2025-10-09 17:56:00,11.83,REG,S500266
T900254,E100241,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 06:03:00,2025-10-09 18:01:00,11.97,REG,S500267
T900255,E100246,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 06:00:00,2025-10-09 17:53:00,11.88,REG,S500268
T900256,E100237,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 06:04:00,2025-10-09 17:55:00,11.85,REG,S500269
T900257,E100259,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 06:20:00,2025-10-09 17:58:00,11.63,REG,S500270
T900258,E100276,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 06:15:00,2025-10-09 17:56:00,11.68,REG,S500271
T900259,E100225,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-10-09 15:07:00,2025-10-10 02:49:00,11.7,REG,S500273
T900260,E100216,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-10-09 15:02:00,2025-10-10 02:51:00,11.82,REG,S500274
T900261,E100226,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-10-09 15:00:00,2025-10-10 02:47:00,11.78,REG,S500275
T900262,E100254,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-10-09 15:07:00,2025-10-10 02:45:00,11.63,REG,S500276
T900263,E100278,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 14:58:00,2025-10-10 02:55:00,11.95,OT,S500277
T900264,E100261,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-10-09 15:00:00,2025-10-10 02:47:00,11.78,REG,S500278
T900265,E100229,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 14:58:00,2025-10-10 02:52:00,11.9,CALL,S500279
T900266,E100270,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-10-09 15:03:00,2025-10-10 02:54:00,11.85,REG,S500280
T900267,E100275,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 15:03:00,2025-10-10 02:49:00,11.77,REG,S500281
T900268,E100248,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 15:01:00,2025-10-10 02:52:00,11.85,REG,S500282
T900269,E100244,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 15:04:00,2025-10-10 02:51:00,11.78,REG,S500283
T900270,E100271,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-10-09 15:11:00,2025-10-10 02:37:00,11.43,REG,S500284
T900271,E100245,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 14:54:00,2025-10-10 02:56:00,12.03,OT,S500285
T900272,E100266,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-10-09 15:04:00,2025-10-10 02:44:00,11.67,REG,S500286
T900273,E100259,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 15:04:00,2025-10-10 03:03:00,11.98,REG,S500287
T900274,E100232,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-10-09 15:17:00,2025-10-10 03:01:00,11.73,REG,S500288
T900275,E100260,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 15:07:00,2025-10-10 03:02:00,11.92,OT,S500289
T900276,E100251,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-10-09 21:59:00,2025-10-10 10:00:00,12.02,OT,S500291
T900277,E100259,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 22:00:00,2025-10-10 09:55:00,11.92,REG,S500292
T900278,E100266,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-10-09 22:00:00,2025-10-10 10:07:00,12.12,OT,S500293
T900279,E100238,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 22:06:00,2025-10-10 09:49:00,11.72,REG,S500294
T900280,E100235,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-10-09 22:09:00,2025-10-10 10:05:00,11.93,REG,S500295
T900281,E100220,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 22:03:00,2025-10-10 09:45:00,11.7,REG,S500296
T900282,E100248,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 22:04:00,2025-10-10 10:13:00,12.15,OT,S500297
T900283,E100232,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-10-09 21:52:00,2025-10-10 10:08:00,12.27,OT,S500298
T900284,E100253,2025-10-09,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-10-09 22:10:00,2025-10-10 09:50:00,11.67,REG,S500299
T900285,E100280,2025-10-09,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-10-09 07:11:00,2025-10-09 14:58:00,7.78,REG,S500301
T900286,E100346,2025-10-09,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-10-09 07:03:00,2025-10-09 15:00:00,7.95,REG,S500302
T900287,E100311,2025-10-09,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2025-10-09 07:02:00,2025-10-09 14:45:00,7.72,OT,S500303
T900288,E100313,2025-10-09,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-10-09 07:06:00,2025-10-09 15:02:00,7.93,REG,S500304
T900289,E100323,2025-10-09,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-10-09 07:03:00,2025-10-09 14:56:00,7.88,REG,S500305
T900290,E100307,2025-10-09,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2025-10-09 06:48:00,2025-10-09 14:55:00,8.12,REG,S500306
T900291,E100336,2025-10-09,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-10-09 07:08:00,2025-10-09 15:03:00,7.92,REG,S500307
T900292,E100304,2025-10-09,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-10-09 06:57:00,2025-10-09 15:01:00,8.07,REG,S500308
T900293,E100286,2025-10-09,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2025-10-09 06:51:00,2025-10-09 15:01:00,8.17,REG,S500309
T900294,E100348,2025-10-09,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2025-10-09 14:10:00,2025-10-09 22:10:00,8.0,REG,S500310
T900295,E100343,2025-10-09,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-10-09 14:09:00,2025-10-09 22:04:00,7.92,REG,S500311
T900296,E100303,2025-10-09,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2025-10-09 14:00:00,2025-10-09 22:00:00,8.0,REG,S500312
T900297,E100339,2025-10-09,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2025-10-09 14:02:00,2025-10-09 21:50:00,7.8,REG,S500313
T900298,E100281,2025-10-09,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-10-09 14:03:00,2025-10-09 21:51:00,7.8,REG,S500314
T900299,E100301,2025-10-09,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2025-10-09 13:52:00,2025-10-09 21:58:00,8.1,REG,S500315
T900300,E100292,2025-10-09,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2025-10-09 23:09:00,2025-10-10 06:51:00,7.7,REG,S500317
T900301,E100336,2025-10-09,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-10-09 22:53:00,2025-10-10 06:45:00,7.87,REG,S500318
T900302,E100296,2025-10-09,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-10-09 23:17:00,2025-10-10 06:53:00,7.6,REG,S500319
T900303,E100326,2025-10-09,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-10-09 23:07:00,2025-10-10 06:47:00,7.67,REG,S500320
T900304,E100035,2025-10-10,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-10-10 05:53:00,2025-10-10 18:01:00,12.13,OT,S500321
